,id,additionalIds,ril100,nr,name,weight,category,priceCategory,hasParking,hasBicycleParking,hasLocalPublicTransport,hasPublicFacilities,hasLockerSystem,hasTaxiRank,hasTravelNecessities,hasSteplessAccess,hasMobilityService,hasWiFi,hasTravelCenter,hasRailwayMission,hasDBLounge,hasLostAndFound,hasCarRental,federalState,ril100Identifiers,location.type,location.latitude,location.longitude,operator.type,operator.id,operator.name,regionalbereich.number,regionalbereich.name,regionalbereich.shortName,szentrale.number,szentrale.publicPhoneNumber,szentrale.name,stationManagement.number,stationManagement.name,productLine.type,productLine.segment,platforms
45,8000056,[],ABLZ,941,Buchholz (Nordheide),143.1,3,3,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'ABLZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.876266, 53.324683]}}]",location,53.324683,9.876266,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,6,0421-221-4780,Bremen Hbf,21,Bremen / Osnabrück,Knotenbahnhof,Regionaler Knoten,6.0
46,8000057,[],MBU,944,Buchloe,167.25,3,3,True,True,True,True,False,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MBU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.716217, 48.033723]}}]",location,48.033723,10.716217,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Knotenbahnhof,Regionaler Knoten,7.0
47,8000058,[],ABCH,929,Büchen,81.15,3,3,True,True,True,True,False,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Schleswig-Holstein,"[{'rilIdentifier': 'ABCH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.623298, 53.474972]}}]",location,53.474972,10.623298,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Knotenbahnhof,Regionaler Knoten,9.0
48,8000059,[],HBDE,968,Bünde (Westf),120.95,3,4,True,True,True,False,False,True,False,yes,no,False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'HBDE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.573876, 52.202075]}}]",location,52.202075,8.573876,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,14,0231/7291055,Dortmund Hbf,39,Bielefeld,Knotenbahnhof,Regionaler Knoten,4.0
49,8000060,[],KSIH,5848,Siershahn,17.6,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'KSIH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.77138, 50.485857]}}]",location,50.485857,7.77138,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-nord,ZVRP Nord,5,RB Mitte,RB Mitte,24,06131/151055,Mainz Hbf,181,Koblenz,Zubringerbahnhof,Regionaler Zubringer,2.0
50,8000061,[],FBNG,978,Burg-und Nieder Gemünden,27.9,6,6,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FBNG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.047604, 50.691113]}}]",location,50.691113,9.047604,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,168,Kassel,Zubringerbahnhof,Regionaler Zubringer,1.0
51,8000062,[],EBFT,997,Steinfurt-Burgsteinfurt,60.9,6,6,True,False,True,False,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'EBFT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.32934, 52.147384]}}]",location,52.147384,7.32934,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,17,0201/1821055,Essen Hbf,56,Münster (Westf),Zubringerbahnhof,Regionaler Zubringer,2.0
52,8000063,[],TCW,1025,Calw,92.65,6,6,True,False,True,False,False,False,False,yes,no,False,True,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TCW', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.741854, 48.714682]}}]",location,48.714682,8.741854,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,32,0621/8301055,Mannheim Hbf,204,Karlsruhe,Zubringerbahnhof,Regionaler Zubringer,1.0
53,8000064,[],HC,1036,Celle Pbf,166.5,3,3,True,True,True,True,False,True,True,partial,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),True,True,True,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HC', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.0626343, 52.6209628]}}]",location,52.6204548,10.062468,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,26,Hannover,Knotenbahnhof,Regionaler Knoten,9.0
54,8000065,[],FCOE,1063,Cölbe,78.2,5,5,False,True,True,False,False,False,False,no,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FCOE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.787365, 50.848159]}}]",location,50.848159,8.787365,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Zubringerbahnhof,Regionaler Zubringer,6.0
55,8000066,[],ECMF,1062,Coesfeld (Westf),77.0,4,4,True,True,True,False,False,True,False,yes,no,False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ECMF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.16388, 51.939431]}}]",location,51.9398071,7.16368675,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,17,0201/1821055,Essen Hbf,56,Münster (Westf),Knotenbahnhof,Regionaler Knoten,5.0
56,8000067,[],TC,1079,Crailsheim,147.8,3,3,True,True,True,True,True,True,True,partial,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TC', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.064326, 49.137872]}}]",location,49.137872,10.064326,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,214,Ulm,Knotenbahnhof,Regionaler Knoten,5.0
57,8000068,[],FD,1126,Darmstadt Hbf,584.5,2,2,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Hessen,"[{'rilIdentifier': 'FD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'restricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.629636, 49.872503]}}]",location,49.872503,8.629636,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,45,069/2651055,Frankfurt (Main) Hbf,157,Darmstadt,Knotenbahnhof,Großstadtknoten,16.0
58,8000069,[],TSIG,5853,Sigmaringen,89.4,5,5,True,True,True,False,False,True,True,partial,no,False,True,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TSIG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.221851, 48.086984]}}]",location,48.086984,9.221851,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,201,Friedrichshafen,Knotenbahnhof,Regionaler Knoten,6.0
59,8000070,[],HD,1159,Delmenhorst,243.15,3,3,True,True,True,True,True,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.629758, 53.052792]}}]",location,53.052792,8.629758,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,6,0421-221-4780,Bremen Hbf,21,Bremen / Osnabrück,Knotenbahnhof,Regionaler Knoten,4.0
60,8000071,[],HDBG,1172,Derneburg (Han),38.55,6,6,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HDBG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.143719, 52.096851]}}]",location,52.096851,10.143719,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,20,Braunschweig / Göttingen,Zubringerbahnhof,Regionaler Zubringer,2.0
61,8000073,[],RSI,5865,Singen (Hohentwiel),253.0,2,2,True,True,True,True,True,True,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,True,False,Baden-Württemberg,"[{'rilIdentifier': 'RSI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.840383, 47.758438]}}]",location,47.758438,8.840383,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,201,Friedrichshafen,Knotenbahnhof,Regionaler Knoten,14.0
62,8000074,[],FDIL,1214,Dillenburg,94.85,4,4,True,True,True,False,False,True,True,partial,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FDIL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.294088, 50.734883]}}]",location,50.734883,8.294088,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Knotenbahnhof,Regionaler Knoten,7.0
63,8000075,[],SDL,1216,Dillingen (Saar),136.5,4,4,True,True,True,False,False,True,True,yes,no,False,True,False,False,False,False,Saarland,"[{'rilIdentifier': 'SDL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.72215, 49.35271]}}]",location,49.35271,6.72215,operator,zweckverband-personennahverkehr-saarland,ZPS,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,189,Saarbrücken,Knotenbahnhof,Regionaler Knoten,4.0
64,8000076,[],ESOT,5876,Soest,162.95,3,3,True,True,True,True,False,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ESOT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.104589, 51.578419]}}]",location,51.578419,8.104589,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,14,0231/7291055,Dortmund Hbf,43,Dortmund,Knotenbahnhof,Regionaler Knoten,4.0
65,8000077,[],RDO,1264,Donaueschingen,121.1,4,4,True,True,True,True,False,True,True,yes,no,False,True,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'RDO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.498919, 47.947786]}}]",location,47.947786,8.498919,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,28,0761/2121055,Freiburg (Breisgau) Hbf,199,Freiburg,Knotenbahnhof,Regionaler Knoten,11.0
66,8000078,[],MDT,1265,Donauwörth,160.6,4,4,True,True,True,True,False,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),True,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MDT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.771443, 48.714026]}}]",location,48.714026,10.771443,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Knotenbahnhof,Regionaler Knoten,26.0
67,8000080,[],EDO,1289,Dortmund Hbf,873.7,1,1,True,True,True,True,True,True,True,partial,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'EDO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.45929, 51.517896]}}]",location,51.517896,7.45929,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,14,0231/7291055,Dortmund Hbf,43,Dortmund,Metropolbahnhof,Metropolbahnhof,24.0
68,8000082,[],KDFF,1400,Düsseldorf Flughafen,419.6,3,2,True,True,True,True,False,True,False,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,False,False,False,False,True,Nordrhein-Westfalen,"[{'rilIdentifier': 'KDFF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.786836, 51.292009]}}, {'rilIdentifier': 'KDFFH', 'isMain': False, 'hasSteamPermission': False, 'steamPermission': 'entryBan', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.786836, 51.292009]}}]",location,51.292009,6.786836,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,45,Düsseldorf,Knotenbahnhof,Großstadtknoten,5.0
69,8000083,[],EDUL,1390,Dülmen,75.25,4,4,True,True,True,True,False,True,False,yes,no,False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'EDUL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.295765, 51.827676]}}, {'rilIdentifier': 'EDULH', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.295765, 51.827676]}}]",location,51.827676,7.295765,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,17,0201/1821055,Essen Hbf,56,Münster (Westf),Zubringerbahnhof,Regionaler Zubringer,4.0
70,8000084,[],KDN,1392,Düren,232.0,3,3,True,True,True,True,True,True,True,yes,no,False,True,True,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KDN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.482451, 50.809517]}}, {'rilIdentifier': 'KDN P', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.482451, 50.809517]}}]",location,50.809517,6.482451,operator,zweckverband-nahverkehr-rheinland-gmbh,NVR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,45,Düsseldorf,Knotenbahnhof,Regionaler Knoten,14.0
71,8000085,[],KD,1401,Düsseldorf Hbf,1059.9,1,1,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,True,True,True,Nordrhein-Westfalen,"[{'rilIdentifier': 'KD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.794319, 51.219962]}}]",location,51.219962,6.794319,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,45,Düsseldorf,Metropolbahnhof,Metropolbahnhof,24.0
72,8000086,[],EDG,1374,Duisburg Hbf,870.4,1,1,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Nordrhein-Westfalen,"[{'rilIdentifier': 'EDG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.775903, 51.429785]}}]",location,51.429785,6.775903,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,44,Duisburg,Metropolbahnhof,Metropolbahnhof,22.0
73,8000087,[],KSO,5882,Solingen Hbf,304.65,2,2,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,False,True,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KSO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.004187, 51.160766]}}]",location,51.160766,7.004187,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,45,Düsseldorf,Knotenbahnhof,Großstadtknoten,7.0
74,8000088,[],HSO,5892,Soltau (Han),47.0,4,5,True,True,True,True,False,True,True,yes,no,False,False,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HSO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.831109, 52.983017]}}]",location,52.983017,9.831109,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,6,0421-221-4780,Bremen Hbf,21,Bremen / Osnabrück,Zubringerbahnhof,Regionaler Zubringer,5.0
75,8000089,[],AST,5950,Stade,164.2,4,4,True,True,True,True,False,True,True,yes,no,False,True,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'AST', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.477008, 53.596143]}}]",location,53.596143,9.477008,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,1,040-3918-1 053,Hamburg Hbf,1,Hamburg,Knotenbahnhof,Regionaler Knoten,4.0
76,8000090,[],HEBG,1499,Eichenberg,108.6,4,4,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'HEBG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.921482, 51.374823]}}]",location,51.374823,9.921482,operator,nordhessischer-verkehrsverbund-mbh,NVV,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,20,Braunschweig / Göttingen,Zubringerbahnhof,Regionaler Zubringer,10.0
77,8000091,[],NSTN,5981,Steinach (b Rothenburg o.d. Tauber),50.2,4,4,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NSTN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.273535, 49.453218]}}]",location,49.453218,10.273535,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Knotenbahnhof,Regionaler Knoten,7.0
78,8000092,[],AEL,1558,Elmshorn,289.5,3,3,True,True,True,False,False,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,True,False,False,False,Schleswig-Holstein,"[{'rilIdentifier': 'AEL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.659408, 53.754025]}}]",location,53.754025,9.659408,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Knotenbahnhof,Regionaler Knoten,6.0
79,8000093,[],HELZ,1577,Elze (Han),68.65,4,4,True,True,True,False,False,True,False,yes,no,False,False,True,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HELZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.746894, 52.120147]}}]",location,52.120147,9.746894,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,20,Braunschweig / Göttingen,Knotenbahnhof,Regionaler Knoten,7.0
